state_code,county_code,census_tract,pct_white_2018,pct_black_2018,pct_hispanic_2018,med_income_2018,med_property_value_2018,med_loan_amount_2018,med_cltv_2018,pct_white_2024,pct_black_2024,pct_hispanic_2024,med_income_2024,med_property_value_2024,med_loan_amount_2024,med_cltv_2024,delta_income,delta_property_value,delta_loan_amount,delta_white,delta_black,delta_hispanic,delta_cltv
IL,17031,17031010100,0.696,0.087,0.043,86,215000,195000,90,0.700,0.067,0.033,109.5,315000,235000,80,23.5,100000,40000,0.004,-0.020,-0.010,-10
IL,17031,17031010201,0.564,0.128,0.128,69,185000,155000,91.8,0.405,0.238,0.119,78,220000,180000,90,9,35000,25000,-0.159,0.110,-0.009,-1.8
IL,17031,17031010202,0.455,0.000,0.182,83,225000,195000,85,0.450,0.000,0.250,73.5,185000,160000,95,-9.5,-40000,-35000,-0.005,0.000,0.068,10
IL,17031,17031010300,0.652,0.087,0.087,58.5,185000,155000,87.435,0.553,0.053,0.105,87,280000,225000,83,28.5,95000,70000,-0.100,-0.034,0.018,-4.435
IL,17031,17031010400,0.667,0.091,0.030,81,225000,185000,80,0.750,0.000,0.063,102,295000,245000,82.5,21,70000,60000,0.083,-0.091,0.032,2.5
IL,17031,17031010501,0.724,0.000,0.069,78,195000,165000,90,0.500,0.042,0.125,93,240000,190000,89.5,15,45000,25000,-0.224,0.042,0.056,-0.5
IL,17031,17031010502,0.524,0.095,0.095,72,215000,195000,89.99,0.765,0.000,0.059,84,275000,225000,90,12,60000,30000,0.241,-0.095,-0.036,0.01
IL,17031,17031010503,1.000,0.000,0.000,155,585000,485000,80,0.400,0.000,0.200,119,435000,405000,90,-36,-150000,-80000,-0.600,0.000,0.200,10
IL,17031,17031010600,0.639,0.066,0.115,82,225000,185000,90,0.510,0.078,0.078,88,265000,205000,80,6,40000,20000,-0.130,0.013,-0.036,-10
IL,17031,17031010701,0.568,0.162,0.135,67,175000,155000,90,0.630,0.222,0.074,68,185000,165000,95,1,10000,10000,0.062,0.060,-0.061,5
IL,17031,17031010702,0.500,0.088,0.059,61,155000,140000,90,0.417,0.208,0.167,77.5,260000,215000,91,16.5,105000,75000,-0.083,0.120,0.108,1
IL,17031,17031020100,0.444,0.148,0.185,61,195000,175000,95,0.630,0.185,0.000,76,275000,195000,90,15,80000,20000,0.185,0.037,-0.185,-5
IL,17031,17031020200,0.667,0.024,0.095,101,365000,320000,86.55,0.688,0.000,0.000,150.5,530000,425000,85,49.5,165000,105000,0.021,-0.024,-0.095,-1.55
IL,17031,17031020301,0.675,0.075,0.050,77,140000,125000,85,0.571,0.048,0.143,101.5,310000,210000,81.846,24.5,170000,85000,-0.104,-0.027,0.093,-3.154
IL,17031,17031020302,0.633,0.067,0.033,69.5,205000,165000,87.5,0.417,0.083,0.208,90,335000,220000,80,20.5,130000,55000,-0.217,0.017,0.175,-7.5
IL,17031,17031020400,0.560,0.160,0.120,71,225000,205000,95,0.429,0.086,0.171,82,235000,175000,85,11,10000,-30000,-0.131,-0.074,0.051,-10
IL,17031,17031020500,0.353,0.088,0.235,64,165000,155000,95,0.304,0.043,0.174,81,205000,185000,88.889,17,40000,30000,-0.049,-0.045,-0.061,-6.111
IL,17031,17031020601,0.417,0.083,0.125,77.5,320000,280000,94.5315,0.529,0.059,0.059,95,295000,255000,90,17.5,-25000,-25000,0.113,-0.025,-0.066,-4.5315
IL,17031,17031020602,0.375,0.000,0.188,89.5,375000,300000,87.5,0.538,0.000,0.077,153,565000,465000,90,63.5,190000,165000,0.163,0.000,-0.111,2.5
IL,17031,17031020701,0.250,0.083,0.083,95.5,360000,305000,80,0.700,0.100,0.100,157,620000,450000,75,61.5,260000,145000,0.450,0.017,0.017,-5
IL,17031,17031020702,0.423,0.115,0.038,73,255000,210000,85,0.292,0.167,0.000,106,375000,335000,88.475,33,120000,125000,-0.131,0.051,-0.038,3.475
IL,17031,17031020801,0.375,0.000,0.250,96,395000,300000,85,0.737,0.105,0.000,150,555000,455000,85,54,160000,155000,0.362,0.105,-0.250,0
IL,17031,17031020802,0.353,0.029,0.206,91.5,355000,275000,80,0.357,0.143,0.071,116.5,420000,375000,80,25,65000,100000,0.004,0.113,-0.134,0
IL,17031,17031020901,0.238,0.238,0.238,65,145000,125000,90,0.333,0.111,0.250,74.5,205000,165000,85.22749999999999,9.5,60000,40000,0.095,-0.127,0.012,-4.7725
IL,17031,17031020902,0.500,0.111,0.167,73,175000,145000,96,0.421,0.158,0.211,69,225000,165000,90,-4,50000,20000,-0.079,0.047,0.044,-6
IL,17031,17031030101,0.636,0.000,0.061,98,225000,195000,90,0.658,0.026,0.053,102,260000,220000,82.5,4,35000,25000,0.022,0.026,-0.008,-7.5
IL,17031,17031030102,0.605,0.070,0.047,80,215000,165000,82.762,0.550,0.100,0.100,119,230000,190000,87.5,39,15000,25000,-0.055,0.030,0.053,4.738
IL,17031,17031030103,0.444,0.037,0.185,97,265000,215000,85,0.308,0.000,0.077,103,275000,225000,87.508,6,10000,10000,-0.137,-0.037,-0.108,2.508
IL,17031,17031030104,0.476,0.048,0.143,60,115000,95000,90,0.526,0.053,0.158,75,155000,135000,93.995,15,40000,40000,0.050,0.005,0.015,3.995
IL,17031,17031030200,0.758,0.015,0.030,111.5,315000,265000,80,0.745,0.000,0.039,120,375000,295000,80,8.5,60000,30000,-0.012,-0.015,0.009,0
IL,17031,17031030300,0.692,0.000,0.077,106,225000,165000,90,0.474,0.105,0.105,138,415000,335000,84.903,32,190000,170000,-0.219,0.105,0.028,-5.097
IL,17031,17031030400,0.833,0.000,0.048,149.5,475000,385000,80,0.750,0.025,0.025,151.5,730000,385000,80,2,255000,0,-0.083,0.025,-0.023,0
IL,17031,17031030500,0.718,0.014,0.085,117,325000,275000,85.62,0.538,0.058,0.173,158.5,505000,400000,80,41.5,180000,125000,-0.180,0.044,0.089,-5.62
IL,17031,17031030601,0.684,0.000,0.105,86,245000,205000,90,0.833,0.000,0.056,151.5,330000,220000,67.5,65.5,85000,15000,0.149,0.000,-0.050,-22.5
IL,17031,17031030603,1.000,0.000,0.000,52,275000,145000,80,0.400,0.000,0.400,140,335000,95000,80,88,60000,-50000,-0.600,0.000,0.400,0
IL,17031,17031030604,0.480,0.040,0.040,94,155000,125000,85,0.640,0.040,0.040,112,225000,185000,80,18,70000,60000,0.160,0.000,0.000,-5
IL,17031,17031030701,0.875,0.000,0.000,80,190000,165000,87.5,0.615,0.000,0.000,100,255000,215000,90,20,65000,50000,-0.260,0.000,0.000,2.5
IL,17031,17031030702,0.556,0.111,0.000,74.5,160000,125000,80,0.500,0.104,0.125,87,185000,145000,90,12.5,25000,20000,-0.056,-0.007,0.125,10
IL,17031,17031030703,0.641,0.000,0.026,103,285000,245000,80,0.545,0.000,0.182,122,395000,295000,80,19,110000,50000,-0.096,0.000,0.156,0
IL,17031,17031030706,0.500,0.000,0.088,89,170000,155000,84,0.800,0.100,0.100,83,245000,215000,90,-6,75000,60000,0.300,0.100,0.012,6
IL,17031,17031030800,0.915,0.000,0.021,174,435000,275000,80,0.719,0.031,0.094,187.5,510000,420000,80,13.5,75000,145000,-0.196,0.031,0.072,0
IL,17031,17031030900,0.706,0.000,0.078,121,375000,295000,80,0.652,0.000,0.087,171,535000,385000,80,50,160000,90000,-0.054,0.000,0.009,0
IL,17031,17031031000,0.788,0.015,0.045,110,365000,325000,80,0.487,0.051,0.154,143,465000,335000,80,33,100000,10000,-0.301,0.036,0.108,0
IL,17031,17031031100,0.800,0.000,0.080,121.5,365000,285000,80,0.857,0.000,0.041,206,605000,485000,80,84.5,240000,200000,0.057,0.000,-0.039,0
IL,17031,17031031200,0.621,0.030,0.091,87,255000,220000,90.16149999999999,0.605,0.053,0.026,186,470000,380000,80,99,215000,160000,-0.016,0.022,-0.065,-10.1615
IL,17031,17031031300,0.661,0.065,0.065,72,155000,145000,80,0.597,0.048,0.145,85,230000,180000,89.898,13,75000,35000,-0.065,-0.016,0.081,9.898
IL,17031,17031031400,0.548,0.036,0.155,85,215000,185000,90,0.678,0.011,0.111,97.5,240000,185000,89.62549999999999,12.5,25000,0,0.130,-0.025,-0.044,-0.3745
IL,17031,17031031501,0.720,0.040,0.120,76,225000,185000,90,0.643,0.000,0.000,141,345000,300000,87.5,65,120000,115000,-0.077,-0.040,-0.120,-2.5
IL,17031,17031031502,0.821,0.036,0.036,100.5,280000,255000,94.4695,0.688,0.125,0.188,110.5,305000,250000,85,10,25000,-5000,-0.134,0.089,0.152,-9.4695
IL,17031,17031031700,0.703,0.011,0.055,107,325000,265000,80,0.839,0.000,0.048,146.5,450000,365000,80,39.5,125000,100000,0.135,-0.011,-0.007,0
IL,17031,17031031800,0.840,0.000,0.040,129,365000,305000,80,0.864,0.000,0.000,105,420000,330000,80,-24,55000,25000,0.024,0.000,-0.040,0
IL,17031,17031031900,0.861,0.000,0.000,115,350000,280000,80,0.731,0.000,0.077,238,655000,525000,80,123,305000,245000,-0.130,0.000,0.077,0
IL,17031,17031032100,0.742,0.011,0.054,99,335000,275000,80,0.607,0.018,0.161,139.5,395000,310000,85,40.5,60000,35000,-0.135,0.007,0.107,5
IL,17031,17031040100,0.721,0.049,0.033,167,555000,375000,80,0.639,0.000,0.111,200.5,715000,480000,80,33.5,160000,105000,-0.082,-0.049,0.078,0
IL,17031,17031040201,0.717,0.011,0.087,125,430000,350000,80,0.725,0.020,0.059,190,645000,475000,80,65,215000,125000,0.008,0.009,-0.028,0
IL,17031,17031040202,0.585,0.038,0.189,90,295000,235000,90,0.442,0.023,0.163,95,265000,235000,85,5,-30000,0,-0.143,-0.014,-0.026,-5
IL,17031,17031040300,0.522,0.043,0.087,121,385000,285000,80,0.560,0.040,0.200,103,235000,215000,80,-18,-150000,-70000,0.038,-0.003,0.113,0
IL,17031,17031040401,0.721,0.000,0.000,146,605000,445000,80,0.571,0.000,0.057,218,815000,665000,80,72,210000,220000,-0.150,0.000,0.057,0
IL,17031,17031040402,0.796,0.000,0.082,123,415000,315000,80,0.789,0.026,0.000,175.5,485000,325000,80,52.5,70000,10000,-0.006,0.026,-0.082,0
IL,17031,17031040600,0.839,0.000,0.065,190,655000,475000,80,0.789,0.000,0.000,237,925000,725000,80,47,270000,250000,-0.049,0.000,-0.065,0
IL,17031,17031040700,0.776,0.000,0.061,115,355000,305000,85,0.808,0.000,0.154,152,460000,375000,80.655,37,105000,70000,0.032,0.000,0.093,-4.345
IL,17031,17031040800,0.933,0.000,0.000,135,625000,395000,74.727,0.692,0.077,0.000,122,475000,355000,80,-13,-150000,-40000,-0.241,0.077,0.000,5.273
IL,17031,17031040900,0.792,0.000,0.042,115,315000,285000,80,0.800,0.000,0.000,323,530000,425000,79.47,208,215000,140000,0.008,0.000,-0.042,-0.53
IL,17031,17031050100,0.806,0.000,0.028,175.5,680000,560000,80,0.500,0.000,0.042,247.5,545000,350000,80,72,-135000,-210000,-0.306,0.000,0.014,0
IL,17031,17031050200,0.824,0.000,0.015,213,760000,545000,80,0.674,0.000,0.047,215,755000,505000,75,2,-5000,-40000,-0.149,0.000,0.032,-5
IL,17031,17031050300,0.676,0.000,0.081,166,595000,455000,80,0.714,0.000,0.000,205,845000,625000,80,39,250000,170000,0.039,0.000,-0.081,0
IL,17031,17031050500,0.746,0.000,0.030,250,675000,515000,80,0.778,0.028,0.083,261.5,695000,590000,80,11.5,20000,75000,0.032,0.028,0.053,0
IL,17031,17031050600,0.723,0.015,0.000,151,425000,335000,80,0.640,0.000,0.080,208,585000,465000,85,57,160000,130000,-0.083,-0.015,0.080,5
IL,17031,17031050700,0.724,0.000,0.000,142,425000,325000,80,0.700,0.050,0.050,173.5,545000,500000,80,31.5,120000,175000,-0.024,0.050,0.050,0
IL,17031,17031050800,0.600,0.000,0.000,259,755000,565000,76.92,0.778,0.000,0.000,290,805000,495000,77.477,31,50000,-70000,0.178,0.000,0.000,0.557
IL,17031,17031050900,0.857,0.000,0.048,228,745000,525000,80,0.692,0.000,0.000,225,895000,755000,80,-3,150000,230000,-0.165,0.000,-0.048,0
IL,17031,17031051000,0.833,0.033,0.000,181.5,550000,455000,80,0.810,0.048,0.048,256,775000,675000,80,74.5,225000,220000,-0.024,0.014,0.048,0
IL,17031,17031051100,0.903,0.000,0.000,171,565000,445000,80,0.833,0.000,0.000,326.5,820000,650000,75,155.5,255000,205000,-0.070,0.000,0.000,-5
IL,17031,17031051200,0.615,0.000,0.038,213.5,635000,490000,80,0.909,0.000,0.000,256.5,760000,630000,80,43,125000,140000,0.294,0.000,-0.038,0
IL,17031,17031051300,0.795,0.014,0.000,178,535000,445000,80,0.780,0.024,0.049,220,655000,555000,80,42,120000,110000,-0.014,0.011,0.049,0
IL,17031,17031051400,0.540,0.000,0.100,142.5,460000,375000,80,0.595,0.108,0.027,181,575000,435000,84,38.5,115000,60000,0.055,0.108,-0.073,4
IL,17031,17031060100,0.733,0.022,0.067,133,415000,335000,80,0.720,0.040,0.040,165,465000,385000,80,32,50000,50000,-0.013,0.018,-0.027,0
IL,17031,17031060200,0.864,0.000,0.000,186,510000,400000,80,0.895,0.000,0.000,196,745000,515000,80,10,235000,115000,0.031,0.000,0.000,0
IL,17031,17031060300,0.786,0.024,0.000,168,575000,445000,80,0.667,0.022,0.067,218,825000,545000,80,50,250000,100000,-0.119,-0.002,0.067,0
IL,17031,17031060400,0.810,0.016,0.000,175,565000,435000,80,0.718,0.026,0.026,252,695000,555000,80,77,130000,120000,-0.092,0.010,0.026,0
IL,17031,17031060500,0.889,0.000,0.000,181,705000,465000,80,0.833,0.000,0.000,227.5,815000,700000,80,46.5,110000,235000,-0.056,0.000,0.000,0
IL,17031,17031060800,0.676,0.009,0.065,80,195000,165000,88.6835,0.675,0.024,0.060,104,245000,195000,80,24,50000,30000,-0.001,0.015,-0.005,-8.6835
IL,17031,17031060900,0.705,0.018,0.054,80,215000,185000,85.632,0.565,0.046,0.102,117.5,270000,225000,80,37.5,55000,40000,-0.141,0.028,0.048,-5.632
IL,17031,17031061000,0.818,0.000,0.000,147,465000,395000,80,0.857,0.000,0.000,177,575000,465000,83.897,30,110000,70000,0.039,0.000,0.000,3.897
IL,17031,17031061100,0.733,0.000,0.067,157,515000,375000,82.47,0.500,0.000,0.200,221,750000,575000,85,64,235000,200000,-0.233,0.000,0.133,2.53
IL,17031,17031061200,0.625,0.000,0.125,109,335000,280000,80,0.833,0.000,0.000,347.5,685000,460000,77.5,238.5,350000,180000,0.208,0.000,-0.125,-2.5
IL,17031,17031061500,0.690,0.034,0.000,152,365000,325000,85,0.615,0.000,0.077,164,615000,435000,80,12,250000,110000,-0.074,-0.034,0.077,-5
IL,17031,17031061800,0.857,0.000,0.000,100,420000,280000,80,0.556,0.000,0.000,165,435000,365000,89.074,65,15000,85000,-0.302,0.000,0.000,9.074
IL,17031,17031061901,0.778,0.000,0.044,83,265000,205000,80,0.933,0.000,0.000,135,385000,250000,80,52,120000,45000,0.156,0.000,-0.044,0
IL,17031,17031061902,0.690,0.071,0.024,141,360000,265000,80,0.650,0.000,0.025,162.5,365000,275000,80,21.5,5000,10000,-0.040,-0.071,0.001,0
IL,17031,17031062000,0.837,0.000,0.082,145,445000,355000,80,0.643,0.000,0.107,155.5,485000,405000,80,10.5,40000,50000,-0.194,0.000,0.026,0
IL,17031,17031062100,0.739,0.043,0.043,146.5,460000,385000,80,0.641,0.000,0.103,208,615000,495000,80,61.5,155000,110000,-0.098,-0.043,0.059,0
